uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
MA,PNEUMONIA,DOMICILIO,"80 - 89",F,26
MA,PNEUMONIA,DOMICILIO,"80 - 89",M,49
MA,PNEUMONIA,HOSPITAL,"80 - 89",F,219
MA,PNEUMONIA,HOSPITAL,"80 - 89",I,1
MA,PNEUMONIA,HOSPITAL,"80 - 89",M,275
MA,PNEUMONIA,IGNORADO,"80 - 89",M,1
MA,PNEUMONIA,OUTRO,"80 - 89",F,4
MA,PNEUMONIA,OUTRO,"80 - 89",M,3
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,7
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
MA,SEPTICEMIA,DOMICILIO,"80 - 89",F,20
MA,SEPTICEMIA,DOMICILIO,"80 - 89",M,30
MA,SEPTICEMIA,HOSPITAL,"80 - 89",F,141
MA,SEPTICEMIA,HOSPITAL,"80 - 89",M,147
MA,SEPTICEMIA,OUTRO,"80 - 89",F,2
MA,SEPTICEMIA,OUTRO,"80 - 89",M,4
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
MA,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
MA,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
MA,SRAG,DOMICILIO,"80 - 89",F,9
MA,SRAG,DOMICILIO,"80 - 89",M,13
MA,SRAG,HOSPITAL,"80 - 89",F,67
MA,SRAG,HOSPITAL,"80 - 89",M,110
MA,SRAG,OUTRO,"80 - 89",F,2
MA,SRAG,OUTRO,"80 - 89",M,5
MA,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
MA,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
MG,OUTRAS,DOMICILIO,"80 - 89",F,2907
MG,OUTRAS,DOMICILIO,"80 - 89",M,2860
MG,OUTRAS,HOSPITAL,"80 - 89",F,4135
MG,OUTRAS,HOSPITAL,"80 - 89",I,1
MG,OUTRAS,HOSPITAL,"80 - 89",M,3634
MG,OUTRAS,IGNORADO,"80 - 89",F,207
MG,OUTRAS,IGNORADO,"80 - 89",M,184
MG,OUTRAS,OUTRO,"80 - 89",F,160
MG,OUTRAS,OUTRO,"80 - 89",M,126
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,519
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,451
MG,OUTRAS,POSTO_SAUDE,"80 - 89",F,1
MG,OUTRAS,VIA_PUBLICA,"80 - 89",F,44
MG,OUTRAS,VIA_PUBLICA,"80 - 89",M,52
MG,COVID,DOMICILIO,"80 - 89",F,50
MG,COVID,DOMICILIO,"80 - 89",M,53
MG,COVID,HOSPITAL,"80 - 89",F,1573
MG,COVID,HOSPITAL,"80 - 89",M,1743
MG,COVID,IGNORADO,"80 - 89",F,40
MG,COVID,IGNORADO,"80 - 89",M,43
MG,COVID,OUTRO,"80 - 89",F,7
MG,COVID,OUTRO,"80 - 89",M,8
MG,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,87
MG,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,70
MG,COVID,VIA_PUBLICA,"80 - 89",F,2
MG,COVID,VIA_PUBLICA,"80 - 89",M,5
MG,INDETERMINADA,DOMICILIO,"80 - 89",F,101
MG,INDETERMINADA,DOMICILIO,"80 - 89",M,97
MG,INDETERMINADA,HOSPITAL,"80 - 89",F,29
MG,INDETERMINADA,HOSPITAL,"80 - 89",M,41
MG,INDETERMINADA,IGNORADO,"80 - 89",F,17
MG,INDETERMINADA,IGNORADO,"80 - 89",M,20
MG,INDETERMINADA,OUTRO,"80 - 89",F,2
MG,INDETERMINADA,OUTRO,"80 - 89",M,5
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,12
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,10
MG,INDETERMINADA,VIA_PUBLICA,"80 - 89",F,1
MG,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,242
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,245
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,864
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,794
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,32
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,24
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,7
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,12
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,97
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,73
MG,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",F,1
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,3
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,2
MG,PNEUMONIA,DOMICILIO,"80 - 89",F,169
MG,PNEUMONIA,DOMICILIO,"80 - 89",M,201
MG,PNEUMONIA,HOSPITAL,"80 - 89",F,2402
MG,PNEUMONIA,HOSPITAL,"80 - 89",M,2472
MG,PNEUMONIA,IGNORADO,"80 - 89",F,73
MG,PNEUMONIA,IGNORADO,"80 - 89",M,63
MG,PNEUMONIA,OUTRO,"80 - 89",F,16
MG,PNEUMONIA,OUTRO,"80 - 89",M,17
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,147
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,152
MG,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,1
MG,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,3
MG,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,2
MG,SEPTICEMIA,DOMICILIO,"80 - 89",F,95
MG,SEPTICEMIA,DOMICILIO,"80 - 89",M,80
MG,SEPTICEMIA,HOSPITAL,"80 - 89",F,2190
MG,SEPTICEMIA,HOSPITAL,"80 - 89",M,1741
MG,SEPTICEMIA,IGNORADO,"80 - 89",F,54
MG,SEPTICEMIA,IGNORADO,"80 - 89",M,36
MG,SEPTICEMIA,OUTRO,"80 - 89",F,8
MG,SEPTICEMIA,OUTRO,"80 - 89",M,6
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,160
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,125
MG,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,2
MG,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
MG,SRAG,DOMICILIO,"80 - 89",F,16
MG,SRAG,DOMICILIO,"80 - 89",M,12
MG,SRAG,HOSPITAL,"80 - 89",F,88
MG,SRAG,HOSPITAL,"80 - 89",M,68
MG,SRAG,IGNORADO,"80 - 89",F,1
MG,SRAG,IGNORADO,"80 - 89",M,2
MG,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,12
MG,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,14
MG,SRAG,VIA_PUBLICA,"80 - 89",M,1
MS,OUTRAS,DOMICILIO,"80 - 89",F,266
MS,OUTRAS,DOMICILIO,"80 - 89",M,358
MS,OUTRAS,HOSPITAL,"80 - 89",F,486
MS,OUTRAS,HOSPITAL,"80 - 89",M,506
MS,OUTRAS,OUTRO,"80 - 89",F,17
MS,OUTRAS,OUTRO,"80 - 89",M,20
MS,OUTRAS,POSTO_SAUDE,"80 - 89",F,6
MS,OUTRAS,POSTO_SAUDE,"80 - 89",M,6
MS,OUTRAS,VIA_PUBLICA,"80 - 89",F,6
MS,OUTRAS,VIA_PUBLICA,"80 - 89",M,6
MS,COVID,DOMICILIO,"80 - 89",F,4
MS,COVID,DOMICILIO,"80 - 89",M,7
MS,COVID,HOSPITAL,"80 - 89",F,231
MS,COVID,HOSPITAL,"80 - 89",M,273
MS,COVID,OUTRO,"80 - 89",F,1
MS,COVID,OUTRO,"80 - 89",M,1
MS,COVID,POSTO_SAUDE,"80 - 89",M,1
MS,COVID,VIA_PUBLICA,"80 - 89",F,2
MS,INDETERMINADA,DOMICILIO,"80 - 89",F,2
MS,INDETERMINADA,DOMICILIO,"80 - 89",M,2
MS,INDETERMINADA,HOSPITAL,"80 - 89",F,1
MS,INDETERMINADA,HOSPITAL,"80 - 89",M,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,34
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,36
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,106
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,101
MS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",F,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
MS,PNEUMONIA,DOMICILIO,"80 - 89",F,25
MS,PNEUMONIA,DOMICILIO,"80 - 89",M,27
MS,PNEUMONIA,HOSPITAL,"80 - 89",F,371
MS,PNEUMONIA,HOSPITAL,"80 - 89",M,448
MS,PNEUMONIA,OUTRO,"80 - 89",F,1
MS,PNEUMONIA,OUTRO,"80 - 89",M,3
MS,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,1
MS,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,2
MS,SEPTICEMIA,DOMICILIO,"80 - 89",F,7
MS,SEPTICEMIA,DOMICILIO,"80 - 89",M,5
MS,SEPTICEMIA,HOSPITAL,"80 - 89",F,200
MS,SEPTICEMIA,HOSPITAL,"80 - 89",M,187
MS,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,2
MS,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
MS,SRAG,HOSPITAL,"80 - 89",F,8
MS,SRAG,HOSPITAL,"80 - 89",M,10
MT,OUTRAS,DOMICILIO,"80 - 89",F,158
MT,OUTRAS,DOMICILIO,"80 - 89",M,191
MT,OUTRAS,HOSPITAL,"80 - 89",F,204
MT,OUTRAS,HOSPITAL,"80 - 89",M,252
MT,OUTRAS,IGNORADO,"80 - 89",F,437
MT,OUTRAS,IGNORADO,"80 - 89",M,528
MT,OUTRAS,OUTRO,"80 - 89",F,24
MT,OUTRAS,OUTRO,"80 - 89",M,23
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,8
MT,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
MT,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
MT,COVID,DOMICILIO,"80 - 89",F,4
MT,COVID,DOMICILIO,"80 - 89",M,4
MT,COVID,HOSPITAL,"80 - 89",F,115
MT,COVID,HOSPITAL,"80 - 89",M,199
MT,COVID,IGNORADO,"80 - 89",F,106
MT,COVID,IGNORADO,"80 - 89",M,121
MT,COVID,OUTRO,"80 - 89",F,5
MT,COVID,OUTRO,"80 - 89",M,7
MT,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
MT,INDETERMINADA,DOMICILIO,"80 - 89",M,2
MT,INDETERMINADA,HOSPITAL,"80 - 89",M,2
MT,INDETERMINADA,IGNORADO,"80 - 89",F,1
MT,INDETERMINADA,IGNORADO,"80 - 89",M,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,7
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,13
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,37
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,56
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,21
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,23
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,4
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,1
MT,PNEUMONIA,DOMICILIO,"80 - 89",F,7
MT,PNEUMONIA,DOMICILIO,"80 - 89",M,9
MT,PNEUMONIA,HOSPITAL,"80 - 89",F,140
MT,PNEUMONIA,HOSPITAL,"80 - 89",I,1
MT,PNEUMONIA,HOSPITAL,"80 - 89",M,152
MT,PNEUMONIA,IGNORADO,"80 - 89",F,46
MT,PNEUMONIA,IGNORADO,"80 - 89",M,63
MT,PNEUMONIA,OUTRO,"80 - 89",F,3
MT,PNEUMONIA,OUTRO,"80 - 89",M,4
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
MT,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
MT,SEPTICEMIA,DOMICILIO,"80 - 89",F,2
MT,SEPTICEMIA,DOMICILIO,"80 - 89",M,2
MT,SEPTICEMIA,HOSPITAL,"80 - 89",F,76
MT,SEPTICEMIA,HOSPITAL,"80 - 89",M,83
MT,SEPTICEMIA,IGNORADO,"80 - 89",F,55
MT,SEPTICEMIA,IGNORADO,"80 - 89",M,35
MT,SEPTICEMIA,OUTRO,"80 - 89",F,1
MT,SEPTICEMIA,OUTRO,"80 - 89",M,3
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
MT,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,1
MT,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
MT,SEPTICEMIA,VIA_PUBLICA,"80 - 89",M,1
MT,SRAG,DOMICILIO,"80 - 89",F,1
MT,SRAG,HOSPITAL,"80 - 89",F,3
MT,SRAG,HOSPITAL,"80 - 89",M,5
MT,SRAG,IGNORADO,"80 - 89",F,4
MT,SRAG,IGNORADO,"80 - 89",M,2
PA,OUTRAS,AMBULANCIA,"80 - 89",F,1
PA,OUTRAS,DOMICILIO,"80 - 89",F,655
PA,OUTRAS,DOMICILIO,"80 - 89",I,1
PA,OUTRAS,DOMICILIO,"80 - 89",M,843
PA,OUTRAS,HOSPITAL,"80 - 89",F,437
PA,OUTRAS,HOSPITAL,"80 - 89",I,1
PA,OUTRAS,HOSPITAL,"80 - 89",M,533
PA,OUTRAS,IGNORADO,"80 - 89",F,4
PA,OUTRAS,IGNORADO,"80 - 89",M,18
PA,OUTRAS,OUTRO,"80 - 89",F,28
PA,OUTRAS,OUTRO,"80 - 89",M,66
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,41
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,43
PA,OUTRAS,POSTO_SAUDE,"80 - 89",F,1
PA,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
PA,OUTRAS,VIA_PUBLICA,"80 - 89",F,6
PA,OUTRAS,VIA_PUBLICA,"80 - 89",M,13
PA,COVID,DOMICILIO,"80 - 89",F,15
PA,COVID,DOMICILIO,"80 - 89",M,38
PA,COVID,HOSPITAL,"80 - 89",F,382
PA,COVID,HOSPITAL,"80 - 89",M,590
PA,COVID,IGNORADO,"80 - 89",M,3
PA,COVID,OUTRO,"80 - 89",F,8
PA,COVID,OUTRO,"80 - 89",M,15
PA,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,24
PA,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,35
PA,COVID,VIA_PUBLICA,"80 - 89",F,1
PA,COVID,VIA_PUBLICA,"80 - 89",M,2
PA,INDETERMINADA,DOMICILIO,"80 - 89",F,12
PA,INDETERMINADA,DOMICILIO,"80 - 89",M,15
PA,INDETERMINADA,HOSPITAL,"80 - 89",F,1
PA,INDETERMINADA,HOSPITAL,"80 - 89",M,2
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,54
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,54
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,160
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,176
PA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,11
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,24
PA,PNEUMONIA,DOMICILIO,"80 - 89",F,46
PA,PNEUMONIA,DOMICILIO,"80 - 89",M,47
PA,PNEUMONIA,HOSPITAL,"80 - 89",F,402
PA,PNEUMONIA,HOSPITAL,"80 - 89",M,388
PA,PNEUMONIA,IGNORADO,"80 - 89",F,1
PA,PNEUMONIA,IGNORADO,"80 - 89",M,1
PA,PNEUMONIA,OUTRO,"80 - 89",F,6
PA,PNEUMONIA,OUTRO,"80 - 89",M,9
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,32
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,31
PA,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
PA,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
PA,SEPTICEMIA,DOMICILIO,"80 - 89",F,22
PA,SEPTICEMIA,DOMICILIO,"80 - 89",M,31
PA,SEPTICEMIA,HOSPITAL,"80 - 89",F,196
PA,SEPTICEMIA,HOSPITAL,"80 - 89",M,179
PA,SEPTICEMIA,IGNORADO,"80 - 89",M,1
PA,SEPTICEMIA,OUTRO,"80 - 89",F,1
PA,SEPTICEMIA,OUTRO,"80 - 89",M,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,17
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,10
PA,SRAG,DOMICILIO,"80 - 89",F,12
PA,SRAG,DOMICILIO,"80 - 89",M,25
PA,SRAG,HOSPITAL,"80 - 89",F,62
PA,SRAG,HOSPITAL,"80 - 89",M,80
PA,SRAG,IGNORADO,"80 - 89",F,1
PA,SRAG,IGNORADO,"80 - 89",M,1
PA,SRAG,OUTRO,"80 - 89",M,1
PA,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PA,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PB,OUTRAS,DOMICILIO,"80 - 89",F,881
PB,OUTRAS,DOMICILIO,"80 - 89",M,902
PB,OUTRAS,HOSPITAL,"80 - 89",F,646
PB,OUTRAS,HOSPITAL,"80 - 89",M,547
PB,OUTRAS,IGNORADO,"80 - 89",F,4
PB,OUTRAS,IGNORADO,"80 - 89",M,2
PB,OUTRAS,OUTRO,"80 - 89",F,31
PB,OUTRAS,OUTRO,"80 - 89",M,28
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,59
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,56
PB,OUTRAS,POSTO_SAUDE,"80 - 89",F,2
PB,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
PB,OUTRAS,VIA_PUBLICA,"80 - 89",F,7
PB,OUTRAS,VIA_PUBLICA,"80 - 89",M,9
PB,COVID,DOMICILIO,"80 - 89",F,10
PB,COVID,DOMICILIO,"80 - 89",M,17
PB,COVID,HOSPITAL,"80 - 89",F,304
PB,COVID,HOSPITAL,"80 - 89",M,371
PB,COVID,OUTRO,"80 - 89",F,1
PB,COVID,OUTRO,"80 - 89",M,6
PB,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,11
PB,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,16
PB,COVID,VIA_PUBLICA,"80 - 89",F,1
PB,COVID,VIA_PUBLICA,"80 - 89",M,2
PB,INDETERMINADA,DOMICILIO,"80 - 89",F,10
PB,INDETERMINADA,DOMICILIO,"80 - 89",M,23
PB,INDETERMINADA,HOSPITAL,"80 - 89",F,4
PB,INDETERMINADA,HOSPITAL,"80 - 89",M,4
PB,INDETERMINADA,OUTRO,"80 - 89",M,2
PB,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,82
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,88
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,168
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,149
PB,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,4
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,10
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
PB,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",M,1
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
PB,PNEUMONIA,DOMICILIO,"80 - 89",F,78
PB,PNEUMONIA,DOMICILIO,"80 - 89",M,78
PB,PNEUMONIA,HOSPITAL,"80 - 89",F,457
PB,PNEUMONIA,HOSPITAL,"80 - 89",I,1
PB,PNEUMONIA,HOSPITAL,"80 - 89",M,391
PB,PNEUMONIA,IGNORADO,"80 - 89",F,2
PB,PNEUMONIA,IGNORADO,"80 - 89",M,1
PB,PNEUMONIA,OUTRO,"80 - 89",F,9
PB,PNEUMONIA,OUTRO,"80 - 89",M,7
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,25
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,26
PB,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,1
PB,SEPTICEMIA,DOMICILIO,"80 - 89",F,64
PB,SEPTICEMIA,DOMICILIO,"80 - 89",M,46
PB,SEPTICEMIA,HOSPITAL,"80 - 89",F,405
PB,SEPTICEMIA,HOSPITAL,"80 - 89",M,292
PB,SEPTICEMIA,IGNORADO,"80 - 89",F,1
PB,SEPTICEMIA,OUTRO,"80 - 89",F,4
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,24
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,24
PB,SRAG,DOMICILIO,"80 - 89",M,3
PB,SRAG,HOSPITAL,"80 - 89",F,37
PB,SRAG,HOSPITAL,"80 - 89",M,33
PB,SRAG,OUTRO,"80 - 89",F,2
PB,SRAG,OUTRO,"80 - 89",M,2
PB,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PB,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PE,OUTRAS,DOMICILIO,"80 - 89",F,1687
PE,OUTRAS,DOMICILIO,"80 - 89",M,1545
PE,OUTRAS,HOSPITAL,"80 - 89",F,1582
PE,OUTRAS,HOSPITAL,"80 - 89",M,1361
PE,OUTRAS,IGNORADO,"80 - 89",F,23
PE,OUTRAS,IGNORADO,"80 - 89",M,17
PE,OUTRAS,OUTRO,"80 - 89",F,58
PE,OUTRAS,OUTRO,"80 - 89",M,49
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,110
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,84
PE,OUTRAS,POSTO_SAUDE,"80 - 89",F,1
PE,OUTRAS,VIA_PUBLICA,"80 - 89",F,9
PE,OUTRAS,VIA_PUBLICA,"80 - 89",M,23
PE,COVID,AMBULANCIA,"80 - 89",F,1
PE,COVID,DOMICILIO,"80 - 89",F,20
PE,COVID,DOMICILIO,"80 - 89",M,22
PE,COVID,HOSPITAL,"80 - 89",F,826
PE,COVID,HOSPITAL,"80 - 89",I,1
PE,COVID,HOSPITAL,"80 - 89",M,858
PE,COVID,IGNORADO,"80 - 89",F,6
PE,COVID,IGNORADO,"80 - 89",M,1
PE,COVID,OUTRO,"80 - 89",M,4
PE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,15
PE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,17
PE,COVID,VIA_PUBLICA,"80 - 89",M,1
PE,INDETERMINADA,DOMICILIO,"80 - 89",F,37
PE,INDETERMINADA,DOMICILIO,"80 - 89",M,21
PE,INDETERMINADA,HOSPITAL,"80 - 89",F,18
PE,INDETERMINADA,HOSPITAL,"80 - 89",M,10
PE,INDETERMINADA,OUTRO,"80 - 89",F,2
PE,INDETERMINADA,OUTRO,"80 - 89",M,3
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,147
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,110
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,327
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,284
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,19
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,11
PE,PNEUMONIA,AMBULANCIA,"80 - 89",F,1
PE,PNEUMONIA,DOMICILIO,"80 - 89",F,120
PE,PNEUMONIA,DOMICILIO,"80 - 89",M,100
PE,PNEUMONIA,HOSPITAL,"80 - 89",F,753
PE,PNEUMONIA,HOSPITAL,"80 - 89",I,1
PE,PNEUMONIA,HOSPITAL,"80 - 89",M,603
PE,PNEUMONIA,IGNORADO,"80 - 89",F,5
PE,PNEUMONIA,IGNORADO,"80 - 89",M,3
PE,PNEUMONIA,OUTRO,"80 - 89",F,2
PE,PNEUMONIA,OUTRO,"80 - 89",M,4
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,18
