uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MT,OUTRAS,HOSPITAL,"80 - 89",M,44
MT,OUTRAS,IGNORADO,"80 - 89",F,47
MT,OUTRAS,IGNORADO,"80 - 89",M,49
MT,OUTRAS,OUTRO,"80 - 89",F,4
MT,OUTRAS,OUTRO,"80 - 89",M,3
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
MT,OUTRAS,VIA_PUBLICA,"80 - 89",M,3
MT,COVID,DOMICILIO,"80 - 89",F,1
MT,COVID,DOMICILIO,"80 - 89",M,1
MT,COVID,HOSPITAL,"80 - 89",F,61
MT,COVID,HOSPITAL,"80 - 89",I,1
MT,COVID,HOSPITAL,"80 - 89",M,81
MT,COVID,IGNORADO,"80 - 89",F,42
MT,COVID,IGNORADO,"80 - 89",M,42
MT,COVID,OUTRO,"80 - 89",F,3
MT,COVID,OUTRO,"80 - 89",M,1
MT,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
MT,COVID,VIA_PUBLICA,"80 - 89",M,1
MT,INDETERMINADA,HOSPITAL,"80 - 89",M,1
MT,INDETERMINADA,IGNORADO,"80 - 89",F,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,2
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,6
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,9
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,5
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,6
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
MT,PNEUMONIA,DOMICILIO,"80 - 89",M,1
MT,PNEUMONIA,HOSPITAL,"80 - 89",F,24
MT,PNEUMONIA,HOSPITAL,"80 - 89",M,35
MT,PNEUMONIA,IGNORADO,"80 - 89",F,15
MT,PNEUMONIA,IGNORADO,"80 - 89",M,17
MT,PNEUMONIA,OUTRO,"80 - 89",F,2
MT,PNEUMONIA,OUTRO,"80 - 89",M,1
MT,SEPTICEMIA,HOSPITAL,"80 - 89",F,7
MT,SEPTICEMIA,HOSPITAL,"80 - 89",M,9
MT,SEPTICEMIA,IGNORADO,"80 - 89",F,15
MT,SEPTICEMIA,IGNORADO,"80 - 89",M,10
MT,SEPTICEMIA,OUTRO,"80 - 89",M,1
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PA,OUTRAS,DOMICILIO,"80 - 89",F,92
PA,OUTRAS,DOMICILIO,"80 - 89",M,109
PA,OUTRAS,HOSPITAL,"80 - 89",F,61
PA,OUTRAS,HOSPITAL,"80 - 89",M,74
PA,OUTRAS,IGNORADO,"80 - 89",F,2
PA,OUTRAS,IGNORADO,"80 - 89",M,1
PA,OUTRAS,OUTRO,"80 - 89",F,4
PA,OUTRAS,OUTRO,"80 - 89",M,5
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
PA,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
PA,COVID,DOMICILIO,"80 - 89",F,1
PA,COVID,DOMICILIO,"80 - 89",M,6
PA,COVID,HOSPITAL,"80 - 89",F,88
PA,COVID,HOSPITAL,"80 - 89",M,105
PA,COVID,IGNORADO,"80 - 89",M,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
PA,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,15
PA,INDETERMINADA,DOMICILIO,"80 - 89",F,1
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,7
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,8
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,12
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,22
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PA,PNEUMONIA,DOMICILIO,"80 - 89",F,3
PA,PNEUMONIA,DOMICILIO,"80 - 89",M,5
PA,PNEUMONIA,HOSPITAL,"80 - 89",F,39
PA,PNEUMONIA,HOSPITAL,"80 - 89",M,54
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PA,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
PA,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
PA,SEPTICEMIA,DOMICILIO,"80 - 89",M,2
PA,SEPTICEMIA,HOSPITAL,"80 - 89",F,23
PA,SEPTICEMIA,HOSPITAL,"80 - 89",M,18
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PA,SRAG,DOMICILIO,"80 - 89",F,1
PA,SRAG,HOSPITAL,"80 - 89",F,1
PA,SRAG,HOSPITAL,"80 - 89",M,5
PB,OUTRAS,DOMICILIO,"80 - 89",F,188
PB,OUTRAS,DOMICILIO,"80 - 89",M,159
PB,OUTRAS,HOSPITAL,"80 - 89",F,99
PB,OUTRAS,HOSPITAL,"80 - 89",M,74
PB,OUTRAS,IGNORADO,"80 - 89",F,1
PB,OUTRAS,IGNORADO,"80 - 89",M,1
PB,OUTRAS,OUTRO,"80 - 89",F,4
PB,OUTRAS,OUTRO,"80 - 89",M,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,10
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,9
PB,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
PB,COVID,DOMICILIO,"80 - 89",F,4
PB,COVID,DOMICILIO,"80 - 89",M,2
PB,COVID,HOSPITAL,"80 - 89",F,110
PB,COVID,HOSPITAL,"80 - 89",M,103
PB,COVID,OUTRO,"80 - 89",F,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,7
PB,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
PB,INDETERMINADA,DOMICILIO,"80 - 89",F,2
PB,INDETERMINADA,DOMICILIO,"80 - 89",M,3
PB,INDETERMINADA,HOSPITAL,"80 - 89",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,17
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,18
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,23
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,28
PB,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PB,PNEUMONIA,DOMICILIO,"80 - 89",F,11
PB,PNEUMONIA,DOMICILIO,"80 - 89",M,12
PB,PNEUMONIA,HOSPITAL,"80 - 89",F,84
PB,PNEUMONIA,HOSPITAL,"80 - 89",M,69
PB,PNEUMONIA,OUTRO,"80 - 89",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,7
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
PB,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,1
PB,SEPTICEMIA,DOMICILIO,"80 - 89",F,9
PB,SEPTICEMIA,DOMICILIO,"80 - 89",M,4
PB,SEPTICEMIA,HOSPITAL,"80 - 89",F,81
PB,SEPTICEMIA,HOSPITAL,"80 - 89",M,56
PB,SEPTICEMIA,OUTRO,"80 - 89",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PB,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,1
PB,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,1
PB,SRAG,DOMICILIO,"80 - 89",F,1
PB,SRAG,HOSPITAL,"80 - 89",F,5
PB,SRAG,HOSPITAL,"80 - 89",M,5
PE,OUTRAS,DOMICILIO,"80 - 89",F,332
PE,OUTRAS,DOMICILIO,"80 - 89",M,261
PE,OUTRAS,HOSPITAL,"80 - 89",F,333
PE,OUTRAS,HOSPITAL,"80 - 89",M,250
PE,OUTRAS,IGNORADO,"80 - 89",F,2
PE,OUTRAS,IGNORADO,"80 - 89",M,1
PE,OUTRAS,OUTRO,"80 - 89",F,7
PE,OUTRAS,OUTRO,"80 - 89",M,5
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,25
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,18
PE,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
PE,OUTRAS,VIA_PUBLICA,"80 - 89",M,7
PE,COVID,DOMICILIO,"80 - 89",F,4
PE,COVID,DOMICILIO,"80 - 89",M,5
PE,COVID,HOSPITAL,"80 - 89",F,263
PE,COVID,HOSPITAL,"80 - 89",M,243
PE,COVID,IGNORADO,"80 - 89",F,2
PE,COVID,IGNORADO,"80 - 89",M,2
PE,COVID,OUTRO,"80 - 89",M,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
PE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PE,INDETERMINADA,DOMICILIO,"80 - 89",F,6
PE,INDETERMINADA,DOMICILIO,"80 - 89",M,4
PE,INDETERMINADA,HOSPITAL,"80 - 89",F,4
PE,INDETERMINADA,HOSPITAL,"80 - 89",M,1
PE,INDETERMINADA,IGNORADO,"80 - 89",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,32
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,21
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,45
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,36
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
PE,PNEUMONIA,DOMICILIO,"80 - 89",F,23
PE,PNEUMONIA,DOMICILIO,"80 - 89",M,8
PE,PNEUMONIA,HOSPITAL,"80 - 89",F,118
PE,PNEUMONIA,HOSPITAL,"80 - 89",M,89
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PE,SEPTICEMIA,DOMICILIO,"80 - 89",F,15
PE,SEPTICEMIA,DOMICILIO,"80 - 89",M,18
PE,SEPTICEMIA,HOSPITAL,"80 - 89",F,278
PE,SEPTICEMIA,HOSPITAL,"80 - 89",M,152
PE,SEPTICEMIA,IGNORADO,"80 - 89",F,1
PE,SEPTICEMIA,IGNORADO,"80 - 89",M,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PE,SRAG,DOMICILIO,"80 - 89",M,2
PE,SRAG,HOSPITAL,"80 - 89",F,63
PE,SRAG,HOSPITAL,"80 - 89",M,60
PE,SRAG,IGNORADO,"80 - 89",F,1
PE,SRAG,OUTRO,"80 - 89",F,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PI,OUTRAS,DOMICILIO,"80 - 89",F,71
PI,OUTRAS,DOMICILIO,"80 - 89",M,76
PI,OUTRAS,HOSPITAL,"80 - 89",F,36
PI,OUTRAS,HOSPITAL,"80 - 89",M,29
PI,OUTRAS,OUTRO,"80 - 89",F,1
PI,OUTRAS,OUTRO,"80 - 89",M,3
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PI,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
PI,COVID,HOSPITAL,"80 - 89",F,29
PI,COVID,HOSPITAL,"80 - 89",M,40
PI,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PI,INDETERMINADA,DOMICILIO,"80 - 89",F,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,13
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,10
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,11
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,9
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PI,PNEUMONIA,DOMICILIO,"80 - 89",F,1
PI,PNEUMONIA,DOMICILIO,"80 - 89",M,3
PI,PNEUMONIA,HOSPITAL,"80 - 89",F,24
PI,PNEUMONIA,HOSPITAL,"80 - 89",M,21
PI,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
PI,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
PI,SEPTICEMIA,HOSPITAL,"80 - 89",F,10
PI,SEPTICEMIA,HOSPITAL,"80 - 89",M,20
PI,SRAG,HOSPITAL,"80 - 89",M,1
PR,OUTRAS,DOMICILIO,"80 - 89",F,348
PR,OUTRAS,DOMICILIO,"80 - 89",M,346
PR,OUTRAS,HOSPITAL,"80 - 89",F,422
PR,OUTRAS,HOSPITAL,"80 - 89",M,333
PR,OUTRAS,IGNORADO,"80 - 89",M,1
PR,OUTRAS,OUTRO,"80 - 89",F,27
PR,OUTRAS,OUTRO,"80 - 89",M,31
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,23
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,24
PR,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
PR,OUTRAS,VIA_PUBLICA,"80 - 89",M,8
PR,COVID,DOMICILIO,"80 - 89",F,16
PR,COVID,DOMICILIO,"80 - 89",M,22
PR,COVID,HOSPITAL,"80 - 89",F,511
PR,COVID,HOSPITAL,"80 - 89",M,590
PR,COVID,OUTRO,"80 - 89",F,2
PR,COVID,OUTRO,"80 - 89",M,6
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,20
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,21
PR,COVID,VIA_PUBLICA,"80 - 89",M,1
PR,INDETERMINADA,DOMICILIO,"80 - 89",F,10
PR,INDETERMINADA,DOMICILIO,"80 - 89",M,5
PR,INDETERMINADA,HOSPITAL,"80 - 89",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,27
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,21
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,72
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,58
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,7
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,8
PR,PNEUMONIA,DOMICILIO,"80 - 89",F,8
PR,PNEUMONIA,DOMICILIO,"80 - 89",M,19
PR,PNEUMONIA,HOSPITAL,"80 - 89",F,204
PR,PNEUMONIA,HOSPITAL,"80 - 89",M,225
PR,PNEUMONIA,OUTRO,"80 - 89",F,1
PR,PNEUMONIA,OUTRO,"80 - 89",M,2
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PR,SEPTICEMIA,DOMICILIO,"80 - 89",F,6
PR,SEPTICEMIA,DOMICILIO,"80 - 89",M,13
PR,SEPTICEMIA,HOSPITAL,"80 - 89",F,209
PR,SEPTICEMIA,HOSPITAL,"80 - 89",M,139
PR,SEPTICEMIA,OUTRO,"80 - 89",F,4
PR,SEPTICEMIA,OUTRO,"80 - 89",M,2
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
PR,SRAG,DOMICILIO,"80 - 89",F,2
PR,SRAG,HOSPITAL,"80 - 89",F,12
PR,SRAG,HOSPITAL,"80 - 89",M,6
PR,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RJ,OUTRAS,DOMICILIO,"80 - 89",F,553
RJ,OUTRAS,DOMICILIO,"80 - 89",M,402
RJ,OUTRAS,HOSPITAL,"80 - 89",F,862
RJ,OUTRAS,HOSPITAL,"80 - 89",M,597
RJ,OUTRAS,IGNORADO,"80 - 89",F,4
RJ,OUTRAS,IGNORADO,"80 - 89",M,4
RJ,OUTRAS,OUTRO,"80 - 89",F,25
RJ,OUTRAS,OUTRO,"80 - 89",M,16
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,260
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,178
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",M,2
RJ,COVID,DOMICILIO,"80 - 89",F,11
RJ,COVID,DOMICILIO,"80 - 89",M,7
RJ,COVID,HOSPITAL,"80 - 89",F,838
RJ,COVID,HOSPITAL,"80 - 89",M,752
RJ,COVID,IGNORADO,"80 - 89",F,2
RJ,COVID,IGNORADO,"80 - 89",M,2
RJ,COVID,OUTRO,"80 - 89",M,3
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,39
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,26
RJ,INDETERMINADA,DOMICILIO,"80 - 89",F,25
RJ,INDETERMINADA,DOMICILIO,"80 - 89",M,25
RJ,INDETERMINADA,HOSPITAL,"80 - 89",F,15
RJ,INDETERMINADA,HOSPITAL,"80 - 89",M,8
RJ,INDETERMINADA,OUTRO,"80 - 89",F,1
RJ,INDETERMINADA,OUTRO,"80 - 89",M,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,16
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,9
RJ,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,25
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,19
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,149
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,102
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,40
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,20
RJ,PNEUMONIA,DOMICILIO,"80 - 89",F,14
RJ,PNEUMONIA,DOMICILIO,"80 - 89",M,28
RJ,PNEUMONIA,HOSPITAL,"80 - 89",F,556
RJ,PNEUMONIA,HOSPITAL,"80 - 89",M,437
RJ,PNEUMONIA,IGNORADO,"80 - 89",M,1
RJ,PNEUMONIA,OUTRO,"80 - 89",F,1
RJ,PNEUMONIA,OUTRO,"80 - 89",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,74
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,54
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",F,12
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",M,8
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",F,530
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",M,336
RJ,SEPTICEMIA,IGNORADO,"80 - 89",F,1
RJ,SEPTICEMIA,OUTRO,"80 - 89",F,1
RJ,SEPTICEMIA,OUTRO,"80 - 89",M,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,96
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,53
RJ,SRAG,HOSPITAL,"80 - 89",F,21
RJ,SRAG,HOSPITAL,"80 - 89",M,22
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RN,OUTRAS,DOMICILIO,"80 - 89",F,72
RN,OUTRAS,DOMICILIO,"80 - 89",M,68
RN,OUTRAS,HOSPITAL,"80 - 89",F,75
RN,OUTRAS,HOSPITAL,"80 - 89",M,52
RN,OUTRAS,IGNORADO,"80 - 89",M,1
RN,OUTRAS,OUTRO,"80 - 89",F,1
RN,OUTRAS,OUTRO,"80 - 89",M,3
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
RN,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
RN,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RN,COVID,DOMICILIO,"80 - 89",F,2
RN,COVID,DOMICILIO,"80 - 89",M,3
RN,COVID,HOSPITAL,"80 - 89",F,76
RN,COVID,HOSPITAL,"80 - 89",M,76
RN,COVID,OUTRO,"80 - 89",M,1
RN,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RN,INDETERMINADA,DOMICILIO,"80 - 89",F,2
RN,INDETERMINADA,DOMICILIO,"80 - 89",M,1
RN,INDETERMINADA,HOSPITAL,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,10
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,4
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,13
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,15
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RN,PNEUMONIA,DOMICILIO,"80 - 89",F,14
RN,PNEUMONIA,DOMICILIO,"80 - 89",M,9
RN,PNEUMONIA,HOSPITAL,"80 - 89",F,44
RN,PNEUMONIA,HOSPITAL,"80 - 89",M,73
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
RN,SEPTICEMIA,DOMICILIO,"80 - 89",F,8
RN,SEPTICEMIA,DOMICILIO,"80 - 89",M,6
RN,SEPTICEMIA,HOSPITAL,"80 - 89",F,54
RN,SEPTICEMIA,HOSPITAL,"80 - 89",M,34
RN,SEPTICEMIA,OUTRO,"80 - 89",F,2
RN,SEPTICEMIA,OUTRO,"80 - 89",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RN,SRAG,DOMICILIO,"80 - 89",F,1
RN,SRAG,HOSPITAL,"80 - 89",F,2
RN,SRAG,HOSPITAL,"80 - 89",M,3
RO,OUTRAS,DOMICILIO,"80 - 89",F,34
RO,OUTRAS,DOMICILIO,"80 - 89",M,53
RO,OUTRAS,HOSPITAL,"80 - 89",F,40
RO,OUTRAS,HOSPITAL,"80 - 89",M,45
RO,OUTRAS,OUTRO,"80 - 89",F,2
RO,OUTRAS,OUTRO,"80 - 89",M,4
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RO,OUTRAS,VIA_PUBLICA,"80 - 89",F,3
RO,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RO,COVID,DOMICILIO,"80 - 89",F,6
RO,COVID,DOMICILIO,"80 - 89",M,3
RO,COVID,HOSPITAL,"80 - 89",F,111
RO,COVID,HOSPITAL,"80 - 89",M,125
RO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RO,COVID,VIA_PUBLICA,"80 - 89",F,1
RO,INDETERMINADA,DOMICILIO,"80 - 89",M,2
RO,INDETERMINADA,HOSPITAL,"80 - 89",F,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,4
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,11
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,11
RO,PNEUMONIA,HOSPITAL,"80 - 89",F,14
RO,PNEUMONIA,HOSPITAL,"80 - 89",M,21
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
RO,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
RO,SEPTICEMIA,HOSPITAL,"80 - 89",F,14
RO,SEPTICEMIA,HOSPITAL,"80 - 89",M,10
RO,SRAG,HOSPITAL,"80 - 89",F,2
RO,SRAG,HOSPITAL,"80 - 89",M,1
RR,OUTRAS,DOMICILIO,"80 - 89",F,3
RR,OUTRAS,DOMICILIO,"80 - 89",M,2
RR,OUTRAS,HOSPITAL,"80 - 89",F,6
RR,OUTRAS,HOSPITAL,"80 - 89",M,10
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RR,COVID,HOSPITAL,"80 - 89",F,11
RR,COVID,HOSPITAL,"80 - 89",M,23
RR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,2
RR,PNEUMONIA,HOSPITAL,"80 - 89",F,2
RR,PNEUMONIA,HOSPITAL,"80 - 89",M,3
RR,SEPTICEMIA,HOSPITAL,"80 - 89",F,1
RR,SEPTICEMIA,HOSPITAL,"80 - 89",M,1
RS,OUTRAS,DOMICILIO,"80 - 89",F,459
RS,OUTRAS,DOMICILIO,"80 - 89",I,2
RS,OUTRAS,DOMICILIO,"80 - 89",M,327
RS,OUTRAS,HOSPITAL,"80 - 89",F,621
RS,OUTRAS,HOSPITAL,"80 - 89",M,501
RS,OUTRAS,IGNORADO,"80 - 89",F,22
